Time (s),Channel 1 (V)
-0.004239215304798963,0.009882656717255411
-0.004237965304798962,0.009882656717255411
-0.004236715304798962,0.002504369633089532
-0.004235465304798963,0.006193513175172694
-0.004234215304798962,0.006193513175172694
-0.004232965304798962,0.006193513175172694
-0.004231715304798963,0.006193513175172694
-0.004230465304798963,0.006193513175172694
-0.004229215304798962,0.009882656717255411
-0.004227965304798962,-0.001184773908993186
-0.004226715304798963,0.002504369633089532
-0.004225465304798962,0.009882656717258766
-0.004224215304798962,0.01357180025933857
-0.004222965304798963,0.009882656717255411
-0.004221715304798963,0.002504369633096242
-0.004220465304798962,-0.001184773908993186
-0.004219215304798962,0.006193513175172694
-0.004217965304798963,0.006193513175172694
-0.004216715304798961,0.009882656717255411
-0.004215465304798962,0.009882656717255411
-0.004214215304798962,0.006193513175172694
-0.004212965304798963,0.006193513175172694
-0.004211715304798962,0.006193513175172694
-0.004210465304798962,0.006193513175172694
-0.004209215304798963,0.006193513175172694
-0.004207965304798963,0.006193513175172694
-0.004206715304798962,0.009882656717255411
-0.004205465304798962,0.006193513175172694
-0.004204215304798963,0.009882656717255411
-0.004202965304798962,0.006193513175172694
-0.004201715304798962,0.006193513175172694
-0.004200465304798963,0.009882656717255411
-0.004199215304798963,0.009882656717255411
-0.004197965304798962,0.006193513175172694
-0.004196715304798962,0.009882656717255411
-0.004195465304798963,0.009882656717255411
-0.004194215304798962,0.006193513175169339
-0.004192965304798962,0.002504369633089532
-0.004191715304798962,0.006193513175172694
-0.004190465304798963,0.006193513175172694
-0.004189215304798962,0.009882656717255411
-0.004187965304798962,0.009882656717255411
-0.004186715304798963,0.009882656717255411
-0.004185465304798963,0.01357180025933522
-0.004184215304798962,0.009882656717255411
-0.004182965304798962,0.009882656717255411
-0.004181715304798963,0.009882656717255411
-0.004180465304798962,0.006193513175169339
-0.004179215304798962,0.002504369633089532
-0.004177965304798963,0.006193513175172694
-0.004176715304798963,0.006193513175172694
-0.004175465304798962,0.006193513175172694
-0.004174215304798962,0.006193513175172694
-0.004172965304798963,0.002504369633089532
-0.004171715304798962,0.006193513175172694
-0.004170465304798962,0.006193513175172694
-0.004169215304798963,0.006193513175172694
-0.004167965304798963,0.006193513175172694
-0.004166715304798962,0.002504369633089532
-0.004165465304798962,0.01357180025933857
-0.004164215304798963,0.009882656717255411
-0.004162965304798961,0.009882656717255411
-0.004161715304798962,0.009882656717255411
-0.004160465304798962,0.01357180025933857
-0.004159215304798963,0.01357180025933857
-0.004157965304798962,0.01357180025933186
-0.004156715304798962,0.006193513175172694
-0.004155465304798963,0.002504369633089532
-0.004154215304798963,0.006193513175169339
-0.004152965304798962,0.002504369633089532
-0.004151715304798962,0.009882656717255411
-0.004150465304798963,0.009882656717255411
-0.004149215304798962,0.009882656717255411
-0.004147965304798962,0.009882656717255411
-0.004146715304798963,0.009882656717255411
-0.004145465304798963,0.006193513175176048
-0.004144215304798962,0.006193513175172694
-0.004142965304798962,0.009882656717255411
-0.004141715304798963,0.009882656717255411
-0.004140465304798962,0.006193513175172694
-0.004139215304798962,0.006193513175172694
-0.004137965304798963,0.009882656717255411
-0.004136715304798963,0.009882656717255411
-0.004135465304798962,0.009882656717252056
-0.004134215304798962,0.006193513175172694
-0.004132965304798963,0.006193513175172694
-0.004131715304798961,0.006193513175169339
-0.004130465304798962,0.002504369633089532
-0.004129215304798962,0.006193513175172694
-0.004127965304798963,0.006193513175172694
-0.004126715304798962,0.006193513175176048
-0.004125465304798962,0.009882656717255411
-0.004124215304798963,0.009882656717255411
-0.004122965304798963,0.009882656717255411
-0.004121715304798962,0.002504369633089532
-0.004120465304798962,0.009882656717255411
-0.004119215304798963,0.01357180025933857
-0.004117965304798962,0.009882656717255411
-0.004116715304798962,0.009882656717255411
-0.004115465304798963,0.006193513175172694
-0.004114215304798963,0.006193513175172694
-0.004112965304798962,0.006193513175172694
-0.004111715304798962,0.006193513175172694
-0.004110465304798963,0.009882656717255411
-0.004109215304798962,0.006193513175169339
-0.004107965304798962,0.002504369633089532
-0.004106715304798962,0.006193513175172694
-0.004105465304798963,0.006193513175172694
-0.004104215304798962,-0.001184773908989831
-0.004102965304798962,0.002504369633089532
-0.004101715304798963,0.006193513175172694
-0.004100465304798963,0.006193513175172694
-0.004099215304798962,0.009882656717255411
-0.004097965304798962,0.006193513175172694
-0.004096715304798963,0.002504369633092887
-0.004095465304798962,0.006193513175172694
-0.004094215304798962,0.006193513175172694
-0.004092965304798963,0.002504369633089532
-0.004091715304798963,0.002504369633089532
-0.004090465304798962,0.009882656717255411
-0.004089215304798962,0.006193513175172694
-0.004087965304798963,0.009882656717255411
-0.004086715304798962,0.009882656717252056
-0.004085465304798962,0.006193513175172694
-0.004084215304798963,0.009882656717255411
-0.004082965304798963,0.006193513175176048
