Time (s),Channel 1 (V),Channel 2 (V)
-0.0059675,0.124246106521829,-0.004778985263900637
-0.005965000000000001,0.1205569629797475,-0.001089033464300905
-0.0059625,0.124246106521829,-0.008468937063502047
-0.005959999999999999,0.116867819437666,-0.008468937063502047
-0.0059575,0.124246106521829,-0.008468937063502047
-0.005954999999999999,0.1205569629797458,-0.004778985263902315
-0.0059525,0.1205569629797458,-0.008468937063502047
-0.00595,0.124246106521829,-0.004778985263900637
-0.005947500000000001,0.124246106521829,-0.001089033464299227
-0.005945,0.124246106521829,-0.004778985263900637
-0.005942500000000001,0.1205569629797475,-0.004778985263900637
-0.00594,0.1168678194376627,-0.004778985263900637
-0.005937499999999999,0.1205569629797458,-0.004778985263900637
-0.005935,0.1205569629797458,-0.004778985263900637
-0.005932499999999999,0.124246106521829,-0.004778985263902315
-0.00593,0.124246106521829,-0.008468937063502047
-0.0059275,0.124246106521829,-0.008468937063502047
-0.005925000000000001,0.124246106521829,-0.004778985263900637
-0.0059225,0.124246106521829,-0.001089033464299227
-0.005920000000000001,0.12793525006391,-0.001089033464299227
-0.0059175,0.1205569629797458,-0.001089033464299227
-0.005914999999999999,0.124246106521829,-0.004778985263900637
-0.0059125,0.124246106521829,-0.004778985263900637
-0.005909999999999999,0.124246106521829,-0.008468937063502047
-0.0059075,0.1205569629797458,-0.004778985263900637
-0.005905,0.1279352500639117,-0.008468937063502047
-0.005902500000000001,0.1242461065218307,-0.004778985263902314
-0.0059,0.124246106521829,-0.001089033464299227
-0.005897500000000001,0.124246106521829,-0.004778985263898959
-0.005895,0.1205569629797458,-0.004778985263900637
-0.005892499999999999,0.1205569629797475,-0.004778985263898959
-0.00589,0.124246106521829,-0.001089033464299227
-0.0058875,0.1205569629797458,-0.004778985263900637
-0.005885,0.1205569629797458,-0.004778985263900637
-0.0058825,0.124246106521829,-0.001089033464299227
-0.005880000000000001,0.124246106521829,-0.004778985263898959
-0.0058775,0.1205569629797458,-0.001089033464299227
-0.005875000000000001,0.1242461065218273,-0.001089033464299227
-0.0058725,0.1205569629797458,-0.001089033464299227
-0.005869999999999999,0.1242461065218273,-0.004778985263898959
-0.0058675,0.1205569629797458,-0.001089033464299227
-0.005865,0.1205569629797458,-0.004778985263900637
-0.005862500000000001,0.124246106521829,-0.008468937063502047
-0.00586,0.124246106521829,-0.008468937063502047
-0.005857500000000001,0.1205569629797475,-0.008468937063502047
-0.005855,0.124246106521829,-0.004778985263900637
-0.005852499999999999,0.124246106521829,-0.004778985263898959
-0.00585,0.124246106521829,-0.001089033464299227
-0.005847499999999999,0.1205569629797458,-0.008468937063500369
-0.005845,0.1205569629797458,-0.004778985263900637
-0.0058425,0.1279352500639117,-0.008468937063502047
-0.005840000000000001,0.1205569629797458,-0.004778985263900637
-0.0058375,0.1205569629797458,-0.004778985263900637
-0.005835000000000001,0.1279352500639084,-0.004778985263900637
-0.0058325,0.124246106521829,-0.004778985263900637
-0.005829999999999999,0.124246106521829,-0.004778985263898959
-0.0058275,0.124246106521829,-0.001089033464299227
-0.005824999999999999,0.1242461065218307,-0.004778985263898959
-0.0058225,0.1279352500639117,-0.001089033464299227
-0.00582,0.1205569629797458,-0.008468937063502047
-0.005817500000000001,0.1242461065218273,-0.008468937063502047
-0.005815,0.1279352500639117,-0.004778985263900637
-0.005812500000000001,0.1205569629797492,-0.004778985263900637
-0.00581,0.124246106521829,-0.004778985263900637
-0.005807499999999999,0.124246106521829,-0.004778985263900637
-0.005805,0.124246106521829,-0.004778985263900637
-0.005802499999999999,0.124246106521829,-0.001089033464299227
-0.0058,0.1205569629797458,-0.001089033464299227
-0.0057975,0.124246106521829,-0.004778985263900637
-0.005795000000000001,0.124246106521829,-0.008468937063500369
-0.0057925,0.124246106521829,-0.004778985263900637
-0.005790000000000001,0.1205569629797475,-0.004778985263900637
-0.0057875,0.1205569629797458,-0.004778985263900637
-0.005784999999999999,0.1205569629797442,-0.008468937063500369
-0.0057825,0.1168678194376627,-0.004778985263900637
-0.00578,0.1205569629797458,-0.008468937063502047
-0.005777500000000001,0.124246106521829,-0.004778985263900637
-0.005775,0.1205569629797458,-0.008468937063502047
-0.005772500000000001,0.1205569629797458,-0.008468937063502047
-0.00577,0.124246106521829,-0.01215888886310346
-0.005767499999999999,0.1205569629797475,-0.004778985263902315
-0.005765,0.124246106521829,-0.008468937063502047
-0.005762499999999999,0.124246106521829,-0.008468937063500369
-0.00576,0.124246106521829,-0.004778985263900637
-0.0057575,0.1205569629797458,-0.008468937063502047
-0.005755000000000001,0.1279352500639117,-0.004778985263900637
-0.0057525,0.124246106521829,-0.004778985263900637
-0.005750000000000001,0.1205569629797475,-0.008468937063500369
-0.0057475,0.1205569629797458,-0.008468937063502047
-0.005744999999999999,0.1205569629797475,-0.00846893706349869
-0.0057425,0.124246106521829,-0.001089033464299227
-0.005739999999999999,0.1205569629797475,-0.01215888886310178
-0.0057375,0.124246106521829,-0.008468937063502047
-0.005735,0.124246106521829,-0.004778985263900637
-0.005732500000000001,0.124246106521829,-0.001089033464300905
-0.00573,0.124246106521829,-0.004778985263900637
-0.005727500000000001,0.124246106521829,-0.004778985263900637
-0.005725,0.124246106521829,-0.008468937063502047
-0.005722499999999999,0.1242461065218273,-0.008468937063502047
-0.00572,0.1205569629797458,-0.008468937063502047
-0.005717499999999999,0.124246106521829,-0.004778985263900637
-0.005715,0.124246106521829,-0.004778985263900637
-0.0057125,0.1205569629797458,-0.008468937063502047
-0.005710000000000001,0.1205569629797458,-0.004778985263902314
-0.0057075,0.124246106521829,-0.004778985263900637
-0.005705000000000001,0.1205569629797475,-0.008468937063500369
-0.0057025,0.124246106521829,-0.004778985263900637
-0.005699999999999999,0.1205569629797475,-0.008468937063500369
-0.0056975,0.124246106521829,-0.004778985263900637
-0.005695,0.1205569629797458,-0.001089033464299227
-0.005692500000000001,0.1205569629797458,-0.004778985263900637
-0.00569,0.124246106521829,-0.004778985263900637
-0.005687500000000001,0.124246106521829,-0.001089033464300905
-0.005685,0.1205569629797458,-0.008468937063502047
-0.005682499999999999,0.116867819437666,-0.004778985263902315
-0.00568,0.124246106521829,-0.008468937063502047
-0.005677499999999999,0.1205569629797475,-0.008468937063502047
-0.005675,0.124246106521829,-0.008468937063502047
-0.0056725,0.1205569629797458,-0.004778985263900637
-0.005670000000000001,0.124246106521829,-0.004778985263900637
-0.0056675,0.1279352500639117,-0.008468937063502047
-0.005665000000000001,0.1242461065218307,-0.001089033464302583
-0.0056625,0.124246106521829,-0.004778985263900637
-0.005659999999999999,0.124246106521829,-0.008468937063502047
-0.0056575,0.124246106521829,-0.008468937063502047
-0.005654999999999999,0.1205569629797458,-0.008468937063502047
-0.0056525,0.1205569629797458,-0.008468937063502047
-0.00565,0.1205569629797458,-0.01215888886310346
-0.005647500000000001,0.1242461065218273,-0.004778985263903993
-0.005645,0.124246106521829,-0.004778985263900637
-0.005642500000000001,0.124246106521829,-0.004778985263900637
-0.00564,0.1131786758955799,-0.004778985263900637
-0.005637499999999999,0.1205569629797458,-0.008468937063502047
-0.005635,0.1205569629797458,-0.008468937063502047
-0.005632499999999999,0.124246106521829,-0.008468937063502047
-0.00563,0.124246106521829,-0.004778985263900637
-0.0056275,0.1205569629797458,-0.004778985263900637
-0.005625000000000001,0.1205569629797458,-0.004778985263900637
-0.0056225,0.1205569629797458,-0.008468937063502047
-0.005620000000000001,0.1242461065218273,-0.004778985263902314
-0.0056175,0.1205569629797458,-0.008468937063502047
-0.005614999999999999,0.1205569629797442,-0.004778985263902315
-0.0056125,0.1168678194376627,-0.008468937063502047
-0.00561,0.1205569629797458,-0.004778985263900637
-0.005607500000000001,0.1205569629797458,-0.008468937063502047
-0.005605,0.124246106521829,-0.008468937063502047
-0.005602500000000001,0.124246106521829,-0.008468937063502047
-0.0056,0.1205569629797458,-0.004778985263900637
-0.005597499999999999,0.1205569629797475,-0.004778985263902315
-0.005595,0.124246106521829,-0.008468937063502047
-0.005592499999999999,0.1205569629797458,-0.004778985263900637
-0.00559,0.1205569629797458,-0.004778985263900637
-0.0055875,0.1205569629797458,-0.004778985263900637
-0.005585000000000001,0.1205569629797458,-0.004778985263900637
-0.0055825,0.1205569629797458,-0.008468937063502047
-0.005580000000000001,0.1242461065218273,-0.004778985263902314
-0.0055775,0.124246106521829,-0.008468937063502047
-0.005574999999999999,0.1205569629797458,-0.004778985263900637
-0.0055725,0.1205569629797458,-0.004778985263900637
-0.005569999999999999,0.1242461065218273,-0.004778985263900637
-0.0055675,0.1205569629797458,-0.004778985263900637
-0.005565,0.124246106521829,-0.008468937063502047
-0.005562500000000001,0.116867819437666,-0.004778985263902314
-0.00556,0.1205569629797458,-0.008468937063502047
-0.005557500000000001,0.1205569629797458,-0.004778985263902314
-0.005555,0.1205569629797458,-0.004778985263900637
-0.005552499999999999,0.1205569629797458,-0.004778985263898959
-0.00555,0.1205569629797458,-0.001089033464299227
-0.005547499999999999,0.1205569629797458,-0.004778985263900637
-0.005545,0.124246106521829,-0.004778985263900637
-0.0055425,0.1205569629797458,-0.004778985263900637
-0.005540000000000001,0.1242461065218273,-0.004778985263900637
-0.0055375,0.124246106521829,-0.008468937063502047
-0.005535000000000001,0.116867819437666,-0.008468937063502047
-0.0055325,0.124246106521829,-0.008468937063502047
-0.005529999999999999,0.1205569629797458,-0.004778985263900637
-0.0055275,0.1205569629797458,-0.004778985263900637
-0.005525,0.1205569629797458,-0.008468937063502047
-0.0055225,0.1205569629797458,-0.004778985263900637
-0.00552,0.124246106521829,-0.008468937063502047
-0.005517500000000001,0.1205569629797475,-0.004778985263902314
-0.005515,0.124246106521829,-0.004778985263900637
-0.005512499999999999,0.1205569629797458,-0.01215888886310178
-0.00551,0.1205569629797458,-0.008468937063502047
-0.005507499999999999,0.1242461065218273,-0.001089033464302583
-0.005505,0.1205569629797458,-0.008468937063502047
-0.0055025,0.1205569629797458,-0.008468937063502047
-0.005500000000000001,0.1205569629797458,-0.004778985263900637
-0.0054975,0.124246106521829,-0.004778985263900637
-0.005495000000000001,0.1205569629797475,-0.004778985263900637
-0.0054925,0.1205569629797458,-0.004778985263900637
-0.005489999999999999,0.1242461065218273,-0.004778985263902315
-0.0054875,0.1205569629797458,-0.008468937063502047
-0.005484999999999999,0.1205569629797458,-0.01215888886310178
-0.0054825,0.1205569629797458,-0.008468937063502047
-0.00548,0.124246106521829,-0.008468937063502047
-0.005477500000000001,0.124246106521829,-0.008468937063502047
-0.005475,0.1205569629797458,-0.004778985263900637
-0.005472500000000001,0.1205569629797458,-0.008468937063500369
-0.00547,0.1168678194376627,-0.004778985263900637
-0.005467499999999999,0.124246106521829,-0.008468937063502047
-0.005465,0.124246106521829,-0.008468937063502047
-0.005462499999999999,0.1205569629797458,-0.008468937063502047
-0.00546,0.1205569629797458,-0.008468937063502047
-0.0054575,0.1168678194376627,-0.004778985263900637
-0.005455000000000001,0.1205569629797442,-0.004778985263900637
-0.0054525,0.1168678194376627,-0.008468937063502047
-0.005450000000000001,0.1168678194376627,-0.001089033464302583
-0.0054475,0.124246106521829,-0.004778985263900637
-0.005444999999999999,0.1205569629797458,-0.001089033464300905
-0.0054425,0.1205569629797458,-0.004778985263900637
-0.00544,0.1205569629797458,-0.004778985263900637
-0.0054375,0.1168678194376627,-0.004778985263900637
-0.005435,0.1205569629797458,-0.004778985263900637
-0.005432500000000001,0.1168678194376643,-0.004778985263900637
-0.00543,0.1205569629797458,-0.001089033464299227
-0.005427499999999999,0.124246106521829,-0.004778985263900637
-0.005425,0.124246106521829,-0.004778985263900637
-0.005422499999999999,0.1168678194376627,-0.004778985263900637
-0.00542,0.1168678194376627,-0.004778985263900637
-0.0054175,0.1205569629797458,-0.004778985263900637
-0.005415000000000001,0.1168678194376627,-0.008468937063502047
-0.0054125,0.124246106521829,-0.004778985263900637
-0.005410000000000001,0.124246106521829,-0.004778985263900637
-0.0054075,0.124246106521829,-0.001089033464299227
-0.005404999999999999,0.124246106521829,-0.001089033464302583
-0.0054025,0.124246106521829,-0.008468937063502047
-0.005399999999999999,0.1242461065218273,-0.001089033464302583
-0.0053975,0.1205569629797458,-0.008468937063502047
-0.005395,0.1205569629797458,-0.008468937063502047
-0.005392500000000001,0.1205569629797458,-0.004778985263902314
-0.00539,0.124246106521829,-0.004778985263900637
-0.005387500000000001,0.116867819437666,-0.008468937063500369
-0.005385,0.1205569629797458,-0.001089033464299227
-0.005382499999999999,0.1242461065218273,-0.004778985263902315
-0.00538,0.1205569629797458,-0.008468937063502047
-0.005377499999999999,0.124246106521829,-0.008468937063502047
-0.005375,0.124246106521829,-0.008468937063502047
-0.0053725,0.124246106521829,-0.008468937063502047
-0.005370000000000001,0.1205569629797475,-0.004778985263902314
-0.0053675,0.1205569629797458,-0.008468937063502047
-0.005365000000000001,0.1205569629797458,-0.004778985263902314
-0.0053625,0.1205569629797458,-0.008468937063502047
-0.005359999999999999,0.1242461065218273,-0.001089033464302583
-0.0053575,0.1205569629797458,-0.008468937063502047
-0.005355,0.1168678194376627,-0.004778985263900637
-0.0053525,0.1168678194376627,-0.008468937063502047
-0.00535,0.124246106521829,-0.008468937063502047
-0.005347500000000001,0.1205569629797475,-0.004778985263902314
-0.005345,0.1205569629797458,-0.004778985263900637
-0.005342499999999999,0.1168678194376643,-0.008468937063502047
-0.00534,0.1205569629797458,-0.008468937063502047
-0.005337499999999999,0.1205569629797442,-0.008468937063500369
-0.005335,0.1168678194376627,-0.004778985263900637
-0.0053325,0.1168678194376627,-0.008468937063502047
-0.005330000000000001,0.1168678194376627,-0.004778985263900637
-0.0053275,0.1205569629797458,-0.008468937063502047
-0.005325000000000001,0.1205569629797458,-0.008468937063502047
-0.0053225,0.1205569629797458,-0.01215888886310346
-0.005319999999999999,0.1242461065218273,-0.008468937063500369
-0.0053175,0.1205569629797458,-0.004778985263900637
-0.005314999999999999,0.1205569629797442,-0.001089033464302583
-0.0053125,0.1168678194376627,-0.008468937063502047
-0.00531,0.1168678194376627,-0.004778985263900637
-0.005307500000000001,0.1205569629797458,-0.008468937063502047
-0.005305,0.1205569629797458,-0.008468937063502047
-0.005302500000000001,0.1242461065218273,-0.008468937063502047
-0.0053,0.124246106521829,-0.004778985263900637
-0.005297499999999999,0.1205569629797458,-0.008468937063502047
-0.005295,0.1205569629797458,-0.008468937063502047
-0.005292499999999999,0.124246106521829,-0.004778985263900637
-0.00529,0.124246106521829,-0.004778985263900637
-0.0052875,0.1205569629797458,-0.004778985263900637
-0.005285000000000001,0.1242461065218273,-0.008468937063500369
-0.0052825,0.1205569629797458,-0.008468937063502047
-0.005280000000000001,0.1168678194376643,-0.004778985263902314
-0.0052775,0.1205569629797458,-0.008468937063502047
-0.005274999999999999,0.1205569629797458,-0.01215888886310178
-0.0052725,0.1205569629797458,-0.008468937063502047
-0.00527,0.1205569629797458,-0.008468937063502047
-0.0052675,0.1205569629797458,-0.004778985263900637
-0.005265,0.1205569629797458,-0.008468937063502047
-0.005262500000000001,0.1242461065218273,-0.008468937063502047
-0.00526,0.1205569629797458,-0.008468937063502047
-0.005257499999999999,0.1205569629797458,-0.008468937063500369
-0.005255,0.1205569629797458,-0.004778985263900637
-0.005252499999999999,0.1205569629797458,-0.008468937063502047
-0.00525,0.1205569629797458,-0.008468937063502047
-0.0052475,0.124246106521829,-0.004778985263900637
-0.005245000000000001,0.1205569629797458,-0.001089033464299227
-0.0052425,0.1205569629797458,-0.008468937063502047
-0.005240000000000001,0.1205569629797458,-0.004778985263902314
-0.0052375,0.1205569629797458,-0.004778985263900637
-0.005234999999999999,0.1205569629797442,-0.004778985263902315
-0.0052325,0.1168678194376627,-0.008468937063502047
-0.005229999999999999,0.1168678194376627,-0.004778985263900637
-0.0052275,0.1168678194376627,-0.004778985263900637
-0.005225,0.1205569629797458,-0.001089033464299227
-0.005222500000000001,0.124246106521829,-0.004778985263900637
-0.00522,0.124246106521829,-0.004778985263900637
-0.005217500000000001,0.116867819437666,-0.001089033464300905
-0.005215,0.124246106521829,-0.008468937063502047
-0.005212499999999999,0.1205569629797458,-0.008468937063502047
-0.00521,0.1205569629797458,-0.008468937063502047
-0.005207499999999999,0.1205569629797458,-0.004778985263900637
-0.005205,0.1205569629797458,-0.004778985263900637
-0.0052025,0.1168678194376627,-0.004778985263900637
-0.005200000000000001,0.1205569629797442,-0.004778985263900637
-0.0051975,0.124246106521829,-0.004778985263900637
-0.005195000000000001,0.1205569629797475,-0.004778985263900637
-0.0051925,0.1168678194376627,-0.004778985263900637
-0.005189999999999999,0.1242461065218273,-0.004778985263902315
-0.0051875,0.1205569629797458,-0.008468937063502047
-0.005185,0.124246106521829,-0.001089033464299227
-0.0051825,0.1205569629797458,-0.004778985263900637
-0.00518,0.124246106521829,-0.004778985263900637
-0.005177500000000001,0.124246106521829,-0.001089033464300905
-0.005175,0.1205569629797458,-0.001089033464299227
-0.005172500000000001,0.1242461065218273,-0.004778985263898959
-0.00517,0.1205569629797458,-0.004778985263900637
-0.005167499999999999,0.1205569629797492,-0.004778985263900637
-0.005165,0.1279352500639117,-0.004778985263900637
-0.0051625,0.124246106521829,-0.008468937063502047
-0.005160000000000001,0.124246106521829,-0.008468937063502047
-0.0051575,0.124246106521829,-0.001089033464299227
-0.005155000000000001,0.1205569629797475,-0.001089033464299227
-0.0051525,0.124246106521829,-0.001089033464299227
-0.005149999999999999,0.1242461065218273,-0.001089033464300905
-0.0051475,0.1205569629797458,-0.004778985263900637
-0.005144999999999999,0.124246106521829,-0.008468937063502047
-0.0051425,0.124246106521829,-0.008468937063502047
-0.00514,0.1205569629797458,-0.001089033464299227
-0.005137500000000001,0.124246106521829,-0.004778985263900637
-0.005135,0.124246106521829,-0.004778985263900637
-0.005132500000000001,0.124246106521829,-0.004778985263900637
-0.00513,0.1205569629797458,-0.001089033464299227
-0.005127499999999999,0.1168678194376627,-0.001089033464300905
-0.005125,0.1168678194376627,-0.004778985263900637
-0.005122499999999999,0.1168678194376643,-0.008468937063500369
-0.00512,0.1205569629797458,-0.004778985263900637
-0.0051175,0.1205569629797458,-0.008468937063502047
-0.005115000000000001,0.1205569629797458,-0.004778985263902314
-0.0051125,0.1205569629797458,-0.001089033464299227
-0.005110000000000001,0.1205569629797458,-0.004778985263898959
-0.0051075,0.124246106521829,-0.001089033464299227
-0.005104999999999999,0.1242461065218273,-0.004778985263898959
-0.0051025,0.1205569629797458,-0.001089033464299227
-0.005099999999999999,0.1205569629797458,-0.001089033464299227
-0.0050975,0.124246106521829,-0.004778985263900637
-0.005095,0.124246106521829,-0.004778985263900637
-0.005092500000000001,0.124246106521829,-0.008468937063500369
-0.00509,0.1279352500639117,-0.004778985263900637
-0.005087500000000001,0.1205569629797492,-0.004778985263900637
-0.005085,0.1205569629797458,-0.004778985263900637
-0.005082499999999999,0.124246106521829,-0.008468937063502047
-0.00508,0.124246106521829,-0.008468937063502047
-0.0050775,0.1205569629797458,-0.004778985263900637
-0.005075000000000001,0.1168678194376627,-0.004778985263900637
-0.0050725,0.1205569629797458,-0.004778985263900637
-0.005070000000000001,0.1205569629797458,-0.004778985263900637
-0.0050675,0.124246106521829,-0.008468937063502047
-0.005064999999999999,0.1205569629797475,-0.004778985263900637
-0.0050625,0.124246106521829,-0.004778985263900637
-0.005059999999999999,0.1242461065218273,-0.008468937063500369
-0.0050575,0.1205569629797458,-0.004778985263900637
-0.005055,0.124246106521829,-0.004778985263900637
-0.005052500000000001,0.1205569629797458,-0.004778985263900637
-0.00505,0.1205569629797458,-0.004778985263900637
-0.005047500000000001,0.1205569629797458,-0.008468937063500369
-0.005045,0.124246106521829,-0.004778985263900637
-0.005042499999999999,0.124246106521829,-0.004778985263900637
-0.00504,0.124246106521829,-0.004778985263900637
-0.005037499999999999,0.1205569629797458,-0.004778985263902315
-0.005035,0.1205569629797458,-0.008468937063502047
-0.0050325,0.124246106521829,-0.008468937063502047
-0.005030000000000001,0.1205569629797475,-0.004778985263902314
-0.0050275,0.1205569629797458,-0.004778985263900637
-0.005025000000000001,0.1242461065218273,-0.004778985263900637
-0.0050225,0.1205569629797458,-0.008468937063502047
-0.005019999999999999,0.1205569629797458,-0.004778985263900637
-0.0050175,0.1205569629797458,-0.004778985263900637
-0.005014999999999999,0.1279352500639117,-0.008468937063502047
-0.0050125,0.124246106521829,-0.004778985263900637
-0.00501,0.1205569629797458,-0.004778985263900637
-0.005007500000000001,0.1168678194376643,-0.004778985263900637
-0.005005,0.1205569629797458,-0.004778985263900637
-0.005002500000000001,0.1242461065218273,-0.004778985263900637
-0.005,0.1205569629797458,-0.004778985263900637
-0.004997499999999999,0.124246106521829,-0.004778985263898959
-0.004995,0.124246106521829,-0.001089033464299227
-0.0049925,0.1205569629797458,-0.001089033464299227
-0.004990000000000001,0.1205569629797458,-0.004778985263900637
-0.0049875,0.1168678194376627,-0.001089033464299227
-0.004985000000000001,0.1242461065218256,-0.004778985263898959
-0.0049825,0.124246106521829,-0.004778985263900637
-0.004979999999999999,0.1205569629797458,-0.004778985263902315
-0.0049775,0.1205569629797458,-0.008468937063502047
-0.004974999999999999,0.1242461065218273,-0.004778985263900637
-0.0049725,0.1205569629797458,-0.004778985263900637
-0.00497,0.1205569629797458,-0.008468937063502047
-0.004967500000000001,0.1205569629797458,-0.001089033464299227
-0.004965,0.1205569629797458,-0.008468937063502047
-0.004962500000000001,0.1205569629797458,-0.008468937063502047
-0.00496,0.1168678194376627,-0.004778985263900637
-0.004957499999999999,0.1168678194376643,-0.008468937063500369
-0.004955,0.1205569629797458,-0.004778985263900637
-0.004952499999999999,0.1242461065218273,-0.004778985263900637
-0.00495,0.1205569629797458,-0.004778985263900637
-0.0049475,0.1168678194376627,-0.008468937063502047
-0.004945000000000001,0.1205569629797442,-0.004778985263902314
-0.0049425,0.1205569629797458,-0.008468937063502047
-0.004940000000000001,0.1205569629797458,-0.004778985263902314
-0.0049375,0.124246106521829,-0.004778985263900637
-0.004934999999999999,0.124246106521829,-0.001089033464300905
-0.0049325,0.124246106521829,-0.004778985263900637
