Time (s),Channel 1 (V)
-0.002238397597977245,-0.001184773908993186
-0.002235897597977245,-0.004873917451076792
-0.002233397597977244,-0.001184773908991509
-0.002230897597977245,0.002504369633089532
-0.002228397597977244,-0.001184773908993186
-0.002225897597977245,-0.001184773908993186
-0.002223397597977244,-0.001184773908993186
-0.002220897597977245,0.006193513175169339
-0.002218397597977245,-0.001184773908993186
-0.002215897597977244,0.002504369633089532
-0.002213397597977245,0.002504369633089532
-0.002210897597977244,-0.004873917451075115
-0.002208397597977245,-0.001184773908993186
-0.002205897597977244,-0.001184773908993186
-0.002203397597977245,-0.001184773908993186
-0.002200897597977244,0.002504369633089532
-0.002198397597977245,-0.004873917451073437
-0.002195897597977245,-0.004873917451076792
-0.002193397597977244,-0.001184773908991509
-0.002190897597977245,0.002504369633089532
-0.002188397597977244,-0.001184773908994864
-0.002185897597977245,-0.004873917451076792
-0.002183397597977244,-0.001184773908993186
-0.002180897597977245,-0.001184773908993186
-0.002178397597977244,-0.001184773908993186
-0.002175897597977245,-0.001184773908993186
-0.002173397597977245,0.002504369633089532
-0.002170897597977244,-0.001184773908991509
-0.002168397597977245,0.002504369633089532
-0.002165897597977244,-0.001184773908993186
-0.002163397597977245,-0.001184773908993186
-0.002160897597977244,-0.001184773908993186
-0.002158397597977245,-0.001184773908993186
-0.002155897597977244,-0.001184773908993186
-0.002153397597977245,-0.001184773908993186
-0.002150897597977245,-0.001184773908993186
-0.002148397597977244,-0.001184773908993186
-0.002145897597977245,-0.001184773908993186
-0.002143397597977244,-0.001184773908993186
-0.002140897597977245,0.002504369633089532
-0.002138397597977244,0.002504369633089532
-0.002135897597977245,0.002504369633089532
-0.002133397597977245,-0.001184773908993186
-0.002130897597977244,-0.004873917451075115
-0.002128397597977245,-0.001184773908993186
-0.002125897597977244,-0.004873917451075115
-0.002123397597977245,-0.001184773908993186
-0.002120897597977244,-0.004873917451076792
-0.002118397597977245,-0.001184773908993186
-0.002115897597977244,-0.004873917451076792
-0.002113397597977245,-0.004873917451076792
-0.002110897597977245,-0.001184773908993186
-0.002108397597977244,-0.001184773908993186
-0.002105897597977245,-0.001184773908993186
-0.002103397597977244,-0.001184773908991509
-0.002100897597977245,0.002504369633089532
-0.002098397597977244,-0.001184773908993186
-0.002095897597977245,-0.001184773908993186
-0.002093397597977244,0.002504369633089532
-0.002090897597977245,0.002504369633089532
-0.002088397597977245,0.002504369633089532
-0.002085897597977244,-0.001184773908994864
-0.002083397597977245,-0.004873917451076792
-0.002080897597977244,-0.001184773908993186
-0.002078397597977245,0.002504369633089532
-0.002075897597977244,-0.004873917451076792
-0.002073397597977245,-0.001184773908994864
-0.002070897597977244,-0.004873917451076792
-0.002068397597977245,-0.001184773908994864
-0.002065897597977245,-0.001184773908993186
-0.002063397597977244,-0.001184773908993186
-0.002060897597977245,-0.001184773908993186
-0.002058397597977244,-0.004873917451076792
-0.002055897597977245,-0.001184773908993186
-0.002053397597977244,-0.004873917451076792
-0.002050897597977245,-0.001184773908994864
-0.002048397597977245,-0.001184773908993186
-0.002045897597977244,-0.001184773908991509
-0.002043397597977245,0.002504369633089532
-0.002040897597977244,-0.001184773908991509
-0.002038397597977245,0.002504369633089532
-0.002035897597977244,-0.001184773908993186
-0.002033397597977245,-0.004873917451076792
-0.002030897597977244,-0.001184773908993186
-0.002028397597977245,-0.001184773908993186
-0.002025897597977245,0.002504369633089532
-0.002023397597977244,-0.001184773908991509
-0.002020897597977245,0.002504369633089532
-0.002018397597977244,-0.004873917451076792
-0.002015897597977245,-0.004873917451076792
-0.002013397597977244,-0.001184773908993186
-0.002010897597977245,0.002504369633089532
-0.002008397597977244,-0.001184773908993186
-0.002005897597977245,-0.001184773908993186
-0.002003397597977245,0.002504369633089532
-0.002000897597977244,-0.001184773908994864
-0.001998397597977245,-0.004873917451076792
-0.001995897597977244,-0.001184773908993186
-0.001993397597977245,-0.001184773908993186
-0.001990897597977244,-0.001184773908993186
-0.001988397597977245,0.002504369633087854
-0.001985897597977244,-0.001184773908993186
-0.001983397597977245,-0.001184773908993186
-0.001980897597977245,-0.001184773908993186
-0.001978397597977244,-0.004873917451076792
-0.001975897597977245,-0.004873917451076792
-0.001973397597977244,-0.001184773908993186
-0.001970897597977245,-0.004873917451076792
-0.001968397597977244,0.002504369633089532
-0.001965897597977245,0.002504369633089532
-0.001963397597977245,-0.004873917451076792
-0.001960897597977244,-0.008563060993157833
-0.001958397597977245,-0.004873917451076792
-0.001955897597977244,-0.001184773908994864
-0.001953397597977245,-0.004873917451076792
-0.001950897597977244,-0.004873917451076792
-0.001948397597977245,-0.001184773908993186
-0.001945897597977244,-0.004873917451076792
-0.001943397597977245,-0.004873917451076792
-0.001940897597977245,-0.001184773908993186
-0.001938397597977244,-0.001184773908993186
-0.001935897597977245,-0.001184773908993186
-0.001933397597977244,-0.004873917451076792
-0.001930897597977245,-0.004873917451076792
-0.001928397597977244,-0.001184773908993186
-0.001925897597977245,-0.001184773908993186
-0.001923397597977244,-0.004873917451076792
-0.001920897597977245,-0.001184773908994864
-0.001918397597977245,-0.001184773908993186
-0.001915897597977244,-0.001184773908993186
-0.001913397597977245,-0.001184773908993186
-0.001910897597977244,-0.004873917451076792
-0.001908397597977245,-0.001184773908993186
-0.001905897597977244,-0.004873917451076792
-0.001903397597977245,-0.004873917451076792
-0.001900897597977244,-0.004873917451076792
-0.001898397597977245,-0.001184773908994864
-0.001895897597977245,-0.004873917451076792
-0.001893397597977244,-0.004873917451076792
-0.001890897597977245,-0.004873917451076792
-0.001888397597977244,-0.00856306099315951
-0.001885897597977245,-0.001184773908993186
-0.001883397597977244,-0.004873917451076792
-0.001880897597977245,0.002504369633086177
-0.001878397597977245,-0.001184773908993186
-0.001875897597977245,0.002504369633087854
-0.001873397597977245,-0.001184773908993186
-0.001870897597977244,-0.004873917451075115
-0.001868397597977245,-0.001184773908993186
-0.001865897597977244,-0.001184773908993186
-0.001863397597977245,-0.004873917451076792
-0.001860897597977244,-0.004873917451076792
-0.001858397597977245,-0.001184773908994864
-0.001855897597977245,-0.001184773908993186
-0.001853397597977244,-0.001184773908994864
-0.001850897597977245,-0.004873917451076792
-0.001848397597977244,0.002504369633089532
-0.001845897597977245,0.002504369633089532
-0.001843397597977244,-0.001184773908993186
-0.001840897597977245,-0.001184773908993186
-0.001838397597977244,-0.001184773908993186
-0.001835897597977245,-0.004873917451075115
-0.001833397597977245,0.002504369633089532
-0.001830897597977244,-0.001184773908993186
-0.001828397597977245,-0.001184773908993186
-0.001825897597977244,-0.001184773908993186
-0.001823397597977245,-0.001184773908993186
-0.001820897597977244,0.002504369633089532
-0.001818397597977245,-0.004873917451073437
-0.001815897597977244,-0.00856306099315951
-0.001813397597977245,-0.001184773908996541
-0.001810897597977245,-0.004873917451076792
-0.001808397597977244,-0.001184773908994864
-0.001805897597977245,-0.004873917451076792
-0.001803397597977244,-0.001184773908993186
-0.001800897597977245,-0.001184773908993186
-0.001798397597977244,0.002504369633089532
-0.001795897597977245,-0.001184773908991509
-0.001793397597977245,-0.001184773908993186
-0.001790897597977245,-0.004873917451075115
-0.001788397597977245,-0.001184773908993186
-0.001785897597977244,-0.001184773908993186
-0.001783397597977245,-0.001184773908993186
-0.001780897597977244,-0.001184773908993186
-0.001778397597977245,-0.004873917451076792
-0.001775897597977244,-0.001184773908993186
-0.001773397597977245,-0.001184773908993186
-0.001770897597977245,-0.004873917451076792
-0.001768397597977244,-0.004873917451075115
-0.001765897597977245,-0.001184773908993186
-0.001763397597977244,-0.001184773908991509
-0.001760897597977245,0.002504369633089532
-0.001758397597977244,0.002504369633089532
-0.001755897597977245,-0.001184773908993186
-0.001753397597977244,-0.004873917451076792
-0.001750897597977245,-0.001184773908994864
-0.001748397597977245,-0.001184773908993186
-0.001745897597977244,0.002504369633087854
-0.001743397597977245,-0.001184773908993186
-0.001740897597977244,-0.001184773908994864
-0.001738397597977245,-0.004873917451076792
-0.001735897597977244,-0.004873917451076792
-0.001733397597977245,-0.001184773908994864
-0.001730897597977244,-0.001184773908993186
-0.001728397597977245,-0.001184773908993186
-0.001725897597977245,-0.001184773908993186
-0.001723397597977244,-0.004873917451073437
-0.001720897597977245,0.002504369633089532
-0.001718397597977244,-0.001184773908993186
-0.001715897597977245,0.002504369633089532
-0.001713397597977244,0.002504369633089532
-0.001710897597977245,0.002504369633089532
-0.001708397597977244,0.002504369633089532
-0.001705897597977245,-0.004873917451073437
-0.001703397597977245,-0.001184773908993186
-0.001700897597977244,-0.001184773908993186
-0.001698397597977245,-0.001184773908993186
-0.001695897597977244,-0.001184773908993186
-0.001693397597977245,-0.001184773908993186
-0.001690897597977244,-0.001184773908993186
-0.001688397597977245,-0.001184773908993186
-0.001685897597977245,-0.001184773908993186
-0.001683397597977244,-0.001184773908993186
-0.001680897597977245,-0.001184773908993186
-0.001678397597977244,-0.001184773908993186
-0.001675897597977245,-0.001184773908993186
-0.001673397597977244,-0.004873917451076792
-0.001670897597977245,-0.001184773908993186
-0.001668397597977244,-0.004873917451076792
-0.001665897597977245,-0.001184773908994864
-0.001663397597977245,-0.004873917451076792
-0.001660897597977244,-0.001184773908993186
-0.001658397597977245,-0.001184773908993186
-0.001655897597977244,-0.001184773908991509
-0.001653397597977245,0.002504369633089532
-0.001650897597977244,0.006193513175172694
-0.001648397597977245,0.002504369633091209
-0.001645897597977244,-0.001184773908993186
-0.001643397597977245,-0.001184773908993186
-0.001640897597977245,-0.001184773908993186
-0.001638397597977244,-0.004873917451073437
-0.001635897597977245,0.002504369633089532
-0.001633397597977244,-0.001184773908993186
-0.001630897597977245,0.002504369633089532
-0.001628397597977244,0.002504369633089532
-0.001625897597977245,-0.001184773908991509
-0.001623397597977244,-0.001184773908993186
-0.001620897597977245,0.002504369633087854
-0.001618397597977245,-0.001184773908993186
-0.001615897597977244,-0.004873917451075115
-0.001613397597977245,-0.001184773908993186
-0.001610897597977244,-0.004873917451076792
-0.001608397597977245,-0.004873917451076792
-0.001605897597977244,-0.004873917451076792
-0.001603397597977245,-0.001184773908994864
-0.001600897597977245,-0.001184773908993186
-0.001598397597977244,-0.001184773908994864
-0.001595897597977245,-0.004873917451076792
-0.001593397597977244,-0.004873917451076792
-0.001590897597977245,-0.004873917451076792
-0.001588397597977244,-0.001184773908993186
-0.001585897597977245,-0.001184773908993186
-0.001583397597977244,-0.004873917451076792
-0.001580897597977245,0.002504369633086177
-0.001578397597977245,-0.001184773908993186
-0.001575897597977244,0.002504369633087854
-0.001573397597977245,-0.001184773908993186
-0.001570897597977244,-0.001184773908993186
-0.001568397597977245,-0.001184773908993186
-0.001565897597977244,-0.001184773908993186
-0.001563397597977245,-0.004873917451075115
-0.001560897597977244,-0.001184773908993186
-0.001558397597977245,-0.001184773908993186
-0.001555897597977245,-0.001184773908993186
-0.001553397597977244,-0.001184773908993186
-0.001550897597977245,-0.001184773908993186
-0.001548397597977244,-0.004873917451076792
-0.001545897597977245,0.002504369633089532
-0.001543397597977244,-0.004873917451076792
-0.001540897597977245,-0.001184773908994864
-0.001538397597977244,-0.001184773908993186
-0.001535897597977245,0.002504369633087854
-0.001533397597977245,0.002504369633089532
-0.001530897597977244,0.002504369633087854
-0.001528397597977245,-0.001184773908993186
-0.001525897597977244,-0.001184773908993186
-0.001523397597977245,-0.001184773908993186
-0.001520897597977244,-0.001184773908993186
-0.001518397597977245,-0.008563060993156155
-0.001515897597977245,-0.00856306099315951
-0.001513397597977244,-0.001184773908993186
-0.001510897597977245,-0.001184773908993186
-0.001508397597977244,-0.008563060993156155
-0.001505897597977245,-0.001184773908993186
-0.001503397597977244,-0.001184773908993186
-0.001500897597977245,-0.001184773908993186
-0.001498397597977244,-0.001184773908993186
-0.001495897597977245,-0.004873917451075115
-0.001493397597977245,-0.004873917451076792
-0.001490897597977244,-0.004873917451075115
-0.001488397597977245,-0.001184773908993186
-0.001485897597977244,-0.001184773908993186
-0.001483397597977245,-0.001184773908993186
-0.001480897597977244,-0.00856306099315951
-0.001478397597977245,-0.001184773908996541
-0.001475897597977244,-0.004873917451076792
-0.001473397597977245,-0.004873917451076792
-0.001470897597977245,-0.001184773908993186
-0.001468397597977244,-0.004873917451075115
-0.001465897597977245,-0.001184773908993186
-0.001463397597977244,-0.004873917451076792
-0.001460897597977245,-0.004873917451076792
-0.001458397597977244,-0.001184773908993186
-0.001455897597977245,-0.001184773908993186
-0.001453397597977244,-0.004873917451076792
-0.001450897597977245,-0.001184773908994864
-0.001448397597977245,-0.001184773908993186
-0.001445897597977244,-0.001184773908991509
-0.001443397597977245,0.002504369633089532
-0.001440897597977244,-0.001184773908993186
-0.001438397597977245,-0.004873917451076792
-0.001435897597977244,-0.001184773908993186
-0.001433397597977245,-0.001184773908993186
-0.001430897597977245,-0.001184773908993186
-0.001428397597977244,-0.001184773908993186
-0.001425897597977245,-0.001184773908993186
-0.001423397597977244,-0.004873917451073437
-0.001420897597977245,0.002504369633089532
-0.001418397597977244,-0.001184773908993186
-0.001415897597977245,-0.004873917451076792
-0.001413397597977244,-0.001184773908993186
-0.001410897597977245,0.002504369633087854
-0.001408397597977245,0.002504369633089532
-0.001405897597977244,-0.001184773908991509
-0.001403397597977245,0.002504369633089532
-0.001400897597977244,-0.001184773908993186
-0.001398397597977245,-0.001184773908993186
-0.001395897597977244,-0.004873917451076792
-0.001393397597977245,-0.008563060993157833
-0.001390897597977244,-0.004873917451076792
-0.001388397597977245,-0.001184773908994864
-0.001385897597977245,-0.001184773908993186
-0.001383397597977244,-0.001184773908993186
-0.001380897597977245,-0.001184773908993186
-0.001378397597977244,-0.004873917451076792
-0.001375897597977245,-0.004873917451076792
-0.001373397597977244,-0.004873917451076792
-0.001370897597977245,-0.001184773908994864
-0.001368397597977244,-0.004873917451076792
-0.001365897597977245,-0.008563060993157833
-0.001363397597977245,-0.00856306099315951
-0.001360897597977244,-0.004873917451076792
-0.001358397597977245,-0.004873917451076792
-0.001355897597977244,-0.004873917451076792
-0.001353397597977245,-0.001184773908993186
-0.001350897597977244,-0.004873917451076792
-0.001348397597977245,-0.001184773908994864
-0.001345897597977245,-0.001184773908993186
-0.001343397597977244,-0.001184773908994864
-0.001340897597977245,-0.004873917451076792
-0.001338397597977244,-0.004873917451075115
-0.001335897597977245,-0.001184773908993186
-0.001333397597977244,-0.004873917451076792
-0.001330897597977245,-0.004873917451076792
-0.001328397597977244,-0.001184773908993186
-0.001325897597977245,-0.001184773908993186
-0.001323397597977245,-0.001184773908993186
-0.001320897597977244,-0.001184773908993186
-0.001318397597977245,-0.001184773908993186
-0.001315897597977244,-0.001184773908993186
-0.001313397597977245,-0.001184773908993186
-0.001310897597977244,-0.001184773908993186
-0.001308397597977245,-0.004873917451076792
-0.001305897597977244,-0.004873917451076792
-0.001303397597977245,-0.004873917451076792
-0.001300897597977245,-0.001184773908993186
-0.001298397597977244,-0.001184773908993186
-0.001295897597977245,-0.001184773908993186
