Time (s),Channel 1 (V)
-0.004239373909249565,0.1094895323534968
-0.004238123909249564,0.1168678194376627
-0.004236873909249564,0.1131786758955799
-0.004235623909249565,0.1168678194376627
-0.004234373909249563,0.116867819437656
-0.004233123909249564,0.1094895323534968
-0.004231873909249564,0.1131786758955799
-0.004230623909249565,0.1168678194376593
-0.004229373909249563,0.1131786758955799
-0.004228123909249564,0.1094895323534968
-0.004226873909249564,0.1094895323534968
-0.004225623909249563,0.1131786758955799
-0.004224373909249564,0.1131786758955799
-0.004223123909249564,0.1168678194376627
-0.004221873909249565,0.1168678194376627
-0.004220623909249563,0.1131786758955799
-0.004219373909249564,0.1131786758955799
-0.004218123909249564,0.1168678194376627
-0.004216873909249563,0.1168678194376627
-0.004215623909249564,0.1168678194376627
-0.004214373909249564,0.1131786758955799
-0.004213123909249565,0.1168678194376593
-0.004211873909249563,0.1168678194376627
-0.004210623909249564,0.1168678194376627
-0.004209373909249564,0.1131786758955799
-0.004208123909249565,0.1168678194376593
-0.004206873909249564,0.1131786758955799
-0.004205623909249564,0.1168678194376627
-0.004204373909249564,0.1168678194376627
-0.004203123909249563,0.1131786758955732
-0.004201873909249564,0.1058003888114136
-0.004200623909249564,0.1094895323534968
-0.004199373909249565,0.116867819437656
-0.004198123909249563,0.1168678194376627
-0.004196873909249564,0.1131786758955799
-0.004195623909249564,0.1094895323534968
-0.004194373909249563,0.1131786758955799
-0.004193123909249564,0.1131786758955799
-0.004191873909249564,0.1131786758955799
-0.004190623909249565,0.1131786758955799
-0.004189373909249563,0.1168678194376627
-0.004188123909249564,0.1168678194376627
-0.004186873909249564,0.1168678194376627
-0.004185623909249565,0.1131786758955833
-0.004184373909249564,0.1131786758955799
-0.004183123909249564,0.1131786758955799
-0.004181873909249565,0.1094895323535001
-0.004180623909249563,0.1131786758955799
-0.004179373909249564,0.1131786758955799
-0.004178123909249564,0.1168678194376627
-0.004176873909249565,0.1168678194376627
-0.004175623909249563,0.1168678194376627
-0.004174373909249564,0.1131786758955799
-0.004173123909249564,0.1168678194376627
-0.004171873909249563,0.1131786758955799
-0.004170623909249564,0.1131786758955799
-0.004169373909249564,0.1168678194376627
-0.004168123909249565,0.1131786758955833
-0.004166873909249563,0.1168678194376627
-0.004165623909249564,0.1168678194376627
-0.004164373909249564,0.1168678194376627
-0.004163123909249563,0.1094895323535001
-0.004161873909249564,0.1131786758955799
-0.004160623909249564,0.1168678194376627
-0.004159373909249565,0.1168678194376627
-0.004158123909249563,0.1094895323535035
-0.004156873909249564,0.1168678194376627
-0.004155623909249564,0.1168678194376627
-0.004154373909249565,0.1205569629797425
-0.004153123909249564,0.1168678194376627
-0.004151873909249564,0.1131786758955799
-0.004150623909249565,0.1131786758955799
-0.004149373909249563,0.1205569629797425
-0.004148123909249564,0.1168678194376627
-0.004146873909249564,0.1168678194376627
-0.004145623909249565,0.1094895323535035
-0.004144373909249563,0.1131786758955799
-0.004143123909249564,0.1131786758955799
-0.004141873909249564,0.1131786758955799
-0.004140623909249563,0.1131786758955799
-0.004139373909249564,0.1131786758955799
-0.004138123909249564,0.1168678194376627
-0.004136873909249565,0.1131786758955833
-0.004135623909249563,0.1131786758955833
-0.004134373909249564,0.1168678194376627
-0.004133123909249564,0.1168678194376627
-0.004131873909249563,0.1131786758955833
-0.004130623909249564,0.1168678194376627
-0.004129373909249564,0.1205569629797458
-0.004128123909249565,0.1205569629797458
-0.004126873909249563,0.1205569629797425
-0.004125623909249564,0.1168678194376627
-0.004124373909249564,0.1205569629797458
-0.004123123909249565,0.116867819437666
-0.004121873909249564,0.1168678194376627
-0.004120623909249564,0.1131786758955799
-0.004119373909249564,0.1168678194376627
-0.004118123909249563,0.116867819437666
-0.004116873909249564,0.1205569629797458
-0.004115623909249564,0.1168678194376627
-0.004114373909249565,0.1168678194376627
-0.004113123909249563,0.1168678194376627
-0.004111873909249564,0.1168678194376627
-0.004110623909249564,0.1131786758955799
-0.004109373909249563,0.1168678194376627
-0.004108123909249564,0.1168678194376627
-0.004106873909249564,0.1168678194376627
-0.004105623909249565,0.1131786758955833
-0.004104373909249563,0.1131786758955833
-0.004103123909249564,0.1168678194376627
-0.004101873909249564,0.1168678194376627
-0.004100623909249565,0.1131786758955833
-0.004099373909249564,0.1058003888114136
-0.004098123909249564,0.1094895323534968
-0.004096873909249565,0.1205569629797358
-0.004095623909249563,0.1205569629797425
-0.004094373909249564,0.1168678194376627
-0.004093123909249564,0.1168678194376627
-0.004091873909249565,0.1168678194376627
-0.004090623909249563,0.1168678194376627
-0.004089373909249564,0.1168678194376627
-0.004088123909249564,0.1131786758955799
-0.004086873909249563,0.1168678194376627
-0.004085623909249564,0.1168678194376627
-0.004084373909249564,0.1131786758955799
-0.004083123909249565,0.1094895323535001
-0.004081873909249563,0.1131786758955799
-0.004080623909249564,0.1168678194376627
-0.004079373909249564,0.1205569629797458
-0.004078123909249563,0.1168678194376627
-0.004076873909249564,0.1168678194376627
-0.004075623909249564,0.1131786758955799
-0.004074373909249565,0.1168678194376593
-0.004073123909249563,0.1094895323535001
-0.004071873909249564,0.1131786758955799
-0.004070623909249564,0.1131786758955799
-0.004069373909249565,0.1131786758955799
-0.004068123909249564,0.1168678194376627
-0.004066873909249564,0.1168678194376627
-0.004065623909249565,0.1131786758955799
-0.004064373909249563,0.1131786758955799
-0.004063123909249564,0.1131786758955799
-0.004061873909249564,0.1168678194376627
-0.004060623909249565,0.1131786758955833
-0.004059373909249563,0.1131786758955799
-0.004058123909249564,0.1168678194376627
-0.004056873909249564,0.1168678194376627
-0.004055623909249563,0.1168678194376627
-0.004054373909249564,0.1168678194376627
-0.004053123909249564,0.1168678194376627
-0.004051873909249565,0.1168678194376627
